ano;ies;cidade;estado;regiao;categoria1;categoria2;degree;closeness;betweenness
2019;UNC;Mafra;Santa Catarina;Sul;Universidade;Privada sem fins lucrativos;0.001885014137606032;0.6927563898610669;3.3103630916584366e-06
2019;FASB I;São Bernardo do Campo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;FGVAM;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.16719821826280623;0.0
2019;UNIP;Curitiba;Paraná;Sul;Universidade;Privada com fins lucrativos;0.027332704995287463;0.3006857521950163;0.035899909911565026
2019;UNIVATES;Lajeado;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.001885014137606032;0.20197144236864098;0.001349524687032756
2019;UNISC;Santa Cruz do Sul;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.003770028275212064;0.24329958797875148;0.001817746916670178
2019;UERGS;Bagé;Rio Grande do Sul;Sul;Universidade;Pública Estadual;0.000942507068803016;1.212323682256867;0.0
2019;FNM;Vila Velha;Espírito Santo;Sudeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.2084399757104095;0.0
2019;UNICHRISTUS;Fortaleza;Ceará;Nordeste;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UNIVERSO;São José dos Pinhais;Paraná;Sul;Universidade;Privada sem fins lucrativos;0.001885014137606032;0.2395293280197587;0.001349524687032756
2019;IFRN;Mossoró;Rio Grande do Norte;Nordeste;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;0.000942507068803016;0.16856573748522155;0.0
2019;UFG;Goiânia;Goiás;Centro-oeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.003770028275212064;0.17558681659950365;0.005380995205490789
2019;FACULDADE DE TECNOLOGIA SAINT PAUL;São Paulo;São Paulo;Sudeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.19867240421507637;0.0
2019;UNIFAI;São Paulo;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.001885014137606032;0.2325472789660563;5.517271819430728e-07
2019;UNIFAMMA;Maringá;Paraná;Sul;Centro Universitário;Privada com fins lucrativos;0.001885014137606032;0.20762336464004552;0.001349524687032756
2019;FACEPD;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.18472353878780098;0.0
2019;UNILASALLE;Curitiba;Paraná;Sul;Universidade;Privada sem fins lucrativos;0.000942507068803016;0.2383749698124346;0.0
2019;UNIC/UNIME;Cuiabá;Mato Grosso;Centro-oeste;Universidade;Privada com fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UVV;Vila Velha;Espírito Santo;Sudeste;Universidade;Privada sem fins lucrativos;0.001885014137606032;1.212323682256867;1.1034543638861456e-06
2019;UNIJUI;Três Passos;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.000942507068803016;0.20044362921550793;0.0
2019;FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS APLICADAS DE PRIMAVERA DO LESTE;Primavera do Leste;Mato Grosso;Centro-oeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.2394520230889794;0.0
2019;URCAMP;Alegrete;Rio Grande do Sul;Sul;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;0.20066047154596423;0.0
2019;FGV DIREITO SP;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.001885014137606032;0.20914505808067727;0.000138305407398275
2019;FMU;Piracicaba;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.001885014137606032;0.2203897500493696;2.957396410463053e-05
2019;UTFPR;Curitiba;Paraná;Sul;Universidade;Pessoa Jurídica de Direito Público - Federal;0.006597549481621112;0.2503600788058723;0.00596311815968457
2019;FACULDADE PITÁGORAS DE LINHARES;Linhares;Espírito Santo;Sudeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UNESA;Curitiba;Paraná;Sul;Universidade;Privada com fins lucrativos;0.0235626767200754;0.30869236261335664;0.04505822650758029
2019;UNICRUZ;Cruz Alta;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.001885014137606032;0.26305339249821047;0.00013051332829374388
2019;PUC-RIO;Rio de Janeiro;Rio de Janeiro;Sudeste;Universidade;Privada sem fins lucrativos;0.04524033930254477;0.33473588700257284;0.08190207871039314
2019;FRB-GV;Cotia;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;FPTEC;Belo Horizonte;Minas Gerais;Sudeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.23145908393111922;0.0
2019;Católica em Jaraguá;Jaraguá do Sul;Santa Catarina;Sul;Centro Universitário;Privada sem fins lucrativos;0.002827521206409048;0.25811170413678997;0.0016486209173031134
2019;INATEL;Santa Rita do Sapucaí;Minas Gerais;Sudeste;Faculdade;Privada sem fins lucrativos;0.001885014137606032;0.20768148174701265;0.001670035708673434
2019;SENACSP;São Paulo;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.007540056550424128;0.24785104177090447;0.004942131471906846
2019;UNIFACS;Salvador;Bahia;Nordeste;Universidade;Privada com fins lucrativos;0.002827521206409048;0.22144220072860846;0.002697945919701626
2019;FOC;São Paulo;São Paulo;Sudeste;Faculdade;Privada com fins lucrativos;0.000942507068803016;0.20017323446410432;0.0
2019;ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG;Santo André;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;FEI;São Bernardo do Campo;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.010367577756833175;0.2546566306988854;0.012760326862872656
2019;UCS;Caxias do Sul;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.00471253534401508;0.25343880223439885;0.0032360488792662913
2019;FGVRJ;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.017907634307257305;0.2609256527312125;0.014061762067431151
2019;UNILUS;Santos;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UNISOCIESC;Curitiba;Paraná;Sul;Centro Universitário;Privada sem fins lucrativos;0.001885014137606032;0.148969399365767;0.001349524687032756
2019;UFC;Fortaleza;Ceará;Nordeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.003770028275212064;0.2664543341861026;0.0028893700199623526
2019;EEK;Belo Horizonte;Minas Gerais;Sudeste;Faculdade;Privada sem fins lucrativos;0.002827521206409048;0.21678366502299565;0.002697945919701626
2019;FIT;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.00471253534401508;0.22217161058278265;0.0029123374995348814
2019;FATEC/JD;Jundiaí;São Paulo;Sudeste;Faculdade;Pública Estadual;0.000942507068803016;1.212323682256867;0.0
2019;UFF;Volta Redonda;Rio de Janeiro;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.016965127238454288;0.31050098076635385;0.020036607269394175
2019;ESAMC;Sorocaba;São Paulo;Sudeste;Faculdade;Privada com fins lucrativos;0.002827521206409048;0.1740218350043867;0.001460629746931809
2019;UPE;Recife;Pernambuco;Nordeste;Universidade;Pública Estadual;0.00471253534401508;0.21292641513594565;0.003043571510360463
2019;UNICSUL;Curitiba;Paraná;Sul;Universidade;Privada com fins lucrativos;0.001885014137606032;0.27372886682944203;0.0001945209835565852
2019;CESVASF;Curitiba;Paraná;Sul;Faculdade;Especial;0.000942507068803016;0.23335181429193352;0.0
2019;FACHA;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.001885014137606032;0.17988655438021642;0.001349524687032756
2019;IPA;Porto Alegre;Rio Grande do Sul;Sul;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;0.22665101375934096;0.0
2019;IED SP;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.002827521206409048;0.2557098375120464;0.001414568228926818
2019;UFBA;Salvador;Bahia;Nordeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.00942507068803016;0.2609256527312125;0.010852809637478313
2019;USJT;São Paulo;São Paulo;Sudeste;Universidade;Privada com fins lucrativos;0.006597549481621112;0.26184651263144615;0.005788031321823582
2019;FDC;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.016965127238454288;0.31206817814561627;0.023150907239001657
2019;UNI-BH;Belo Horizonte;Minas Gerais;Sudeste;Centro Universitário;Privada com fins lucrativos;0.005655042412818096;0.24353917398365427;0.0013321321309244037
2019;FATEC-SP;São Paulo;São Paulo;Sudeste;Faculdade;Pública Estadual;0.003770028275212064;0.26664585572010874;0.0019693862604535737
2019;ISESA;Ponta Grossa;Paraná;Sul;Faculdade;Pública Municipal;0.000942507068803016;1.212323682256867;0.0
2019;FESL;São Luís;Maranhão;Nordeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.15536427463955663;0.0
2019;AMF;São João do Polêsine;Rio Grande do Sul;Sul;Faculdade;Privada com fins lucrativos;0.001885014137606032;0.23640022097855748;0.0013495246870327557
2019;CENTRO UNIVERSITÁRIO UNIHORIZONTES;Belo Horizonte;Minas Gerais;Sudeste;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;0.2176102342106475;0.0
2019;UEPG;Ponta Grossa;Paraná;Sul;Universidade;Pública Estadual;0.002827521206409048;0.2050980217114589;0.005388167658856049
2019;IBMEC SP;São Paulo;São Paulo;Sudeste;Faculdade;Privada com fins lucrativos;0.002827521206409048;0.24818267052724627;0.0004874503390884715
2019;FAFICA;Caruaru;Pernambuco;Nordeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UFRA;Belém;Pará;Norte;Universidade;Pessoa Jurídica de Direito Público - Federal;0.000942507068803016;0.8082157881712447;0.0
2019;FCB;Colatina;Espírito Santo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.17125033895930816;0.0
2019;UFSM;Santa Maria;Rio Grande do Sul;Sul;Universidade;Pessoa Jurídica de Direito Público - Federal;0.00471253534401508;0.24218772434836056;0.0032580027958605713
2019;UCDB;Campo Grande;Mato Grosso do Sul;Centro-oeste;Universidade;Privada sem fins lucrativos;0.002827521206409048;0.24596124433654987;0.0013777396345852995
2019;FEPAR;Curitiba;Paraná;Sul;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.23002390126839328;0.0
2019;FACULDADE UNIÃO BANDEIRANTE;São Paulo;São Paulo;Sudeste;Faculdade;Privada com fins lucrativos;0.001885014137606032;0.25395929951778284;3.22780012860836e-05
2019;UNIFAE;São João da Boa Vista;São Paulo;Sudeste;Centro Universitário;Especial;0.000942507068803016;0.21183214662132838;0.0
2019;NEWTON PAIVA;Belo Horizonte;Minas Gerais;Sudeste;Centro Universitário;Privada com fins lucrativos;0.003770028275212064;0.23670189616883158;0.0022167507190283676
2019;FGVES;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.001885014137606032;0.21021167121156045;0.001253957605040703
2019;UP;Curitiba;Paraná;Sul;Universidade;Privada com fins lucrativos;0.00942507068803016;0.25553369848155766;0.009781064854493633
2019;CESF;Manaus;Amazonas;Norte;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.16719821826280623;0.0
2019;UNIDAVI;Rio do Sul;Santa Catarina;Sul;Centro Universitário;Privada sem fins lucrativos;0.003770028275212064;0.20578063889646445;0.0040452636980066094
2019;CUFSA;Santo André;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UNIFEMM;Sete Lagoas;Minas Gerais;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;0.19958092630563623;0.0
2019;UNESP;São Paulo;São Paulo;Sudeste;Universidade;Pública Estadual;0.011310084825636193;0.2800309845409332;0.006625576954466662
2019;UNIFOA;Volta Redonda;Rio de Janeiro;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.001885014137606032;1.212323682256867;1.1034543638861456e-06
2019;FMS;Juiz de Fora;Minas Gerais;Sudeste;Faculdade;Privada sem fins lucrativos;0.003770028275212064;0.24539179544938072;0.0014106893379495394
2019;FRB;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.2363249222937419;0.0
2019;INFNET;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada com fins lucrativos;0.00471253534401508;0.2554457199315554;0.005986959396698374
2019;UNITRI;Uberlândia;Minas Gerais;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.003770028275212064;0.2504445885371148;0.00020822817437061988
2019;CEFET/RJ;Rio de Janeiro;Rio de Janeiro;Sudeste;Centro Federal de Educação Tecnológica;Pessoa Jurídica de Direito Público - Federal;0.002827521206409048;0.2575740647600078;0.000356715713760192
2019;PUCRS;Porto Alegre;Rio Grande do Sul;Sul;Universidade;Privada sem fins lucrativos;0.02827521206409048;0.31076108629998017;0.04222349642862802
2019;UNIFEV;Votuporanga;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UNICEUMA;São Luís;Maranhão;Nordeste;Universidade;Privada sem fins lucrativos;0.000942507068803016;0.20066047154596423;0.0
2019;FACULDADE REGES DE RIBEIRÃO PRETO;Ribeirão Preto;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;0.23045258379910008;0.0
2019;ENIAC;Guarulhos;São Paulo;Sudeste;Centro Universitário;Privada com fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UEM;Maringá;Paraná;Sul;Universidade;Pública Estadual;0.003770028275212064;0.21665705753867795;0.0020357910213936064
2019;UFLA;Lavras;Minas Gerais;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.001885014137606032;0.6927563898610669;3.3103630916584366e-06
2019;FGVMG;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.005655042412818096;0.2523183450233643;0.001814120481078551
2019;PUC-CAMPINAS;Campinas;São Paulo;Sudeste;Universidade;Privada sem fins lucrativos;0.01413760603204524;0.2655008386263026;0.012371098300968322
2019;FPA;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.000942507068803016;1.212323682256867;0.0
2019;UNIRP;São José do Rio Preto;São Paulo;Sudeste;Centro Universitário;Privada com fins lucrativos;0.001885014137606032;0.20756528005069314;0.001349524687032756
