ano;ies;cidade;estado;regiao;categoria1;categoria2;degree;closeness;betweenness
2010;UEL;Londrina;Paraná;Sul;Universidade;Pública Estadual;0.009523809523809525;0.25164165103189495;0.0
2010;UNIVALI;Itajaí;Santa Catarina;Sul;Universidade;Privada sem fins lucrativos;0.009523809523809525;0.3012352610892757;0.0
2010;FASM;São Paulo;São Paulo;Sudeste;Faculdade;Privada sem fins lucrativos;0.009523809523809525;1.4230769230769231;0.0
2010;UNICAP;Recife;Pernambuco;Nordeste;Universidade;Privada sem fins lucrativos;0.01904761904761905;0.2937311798521763;0.012454905104655013
2010;FGVPR;Rio de Janeiro;Rio de Janeiro;Sudeste;Faculdade;Privada sem fins lucrativos;0.009523809523809525;0.9487179487179488;0.0
2010;UFRGS;Porto Alegre;Rio Grande do Sul;Sul;Universidade;Pessoa Jurídica de Direito Público - Federal;0.0380952380952381;0.24860982391102873;0.04739538855678907
2010;UAM;São Paulo;São Paulo;Sudeste;Universidade;Privada com fins lucrativos;0.009523809523809525;0.27330616403464086;0.0
2010;UNIFOR;Fortaleza;Ceará;Nordeste;Universidade;Privada sem fins lucrativos;0.009523809523809525;1.4230769230769231;0.0
2010;UNIA;Santo André;São Paulo;Sudeste;Centro Universitário;Privada com fins lucrativos;0.009523809523809525;1.4230769230769231;0.0
2010;CEUN-IMT;São Caetano do Sul;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.01904761904761905;0.2595549104983067;0.007014761498109064
2010;UFRJ;Rio de Janeiro;Rio de Janeiro;Sudeste;Universidade;Pessoa Jurídica de Direito Público - Federal;0.05714285714285715;0.30797933409873707;0.0611097556016429
2010;FACULDADE CNEC VARGINHA;Varginha;Minas Gerais;Sudeste;Faculdade;Privada sem fins lucrativos;0.009523809523809525;1.4230769230769231;0.0
2010;FEBASP;São Paulo;São Paulo;Sudeste;Centro Universitário;Privada sem fins lucrativos;0.01904761904761905;0.2937311798521763;0.012454905104655013
2010;FURB;Blumenau;Santa Catarina;Sul;Universidade;Pública Municipal;0.01904761904761905;1.0673076923076923;0.0001219958521410272
